sku	price	minimum-seller-allowed-price	maximum-seller-allowed-price	quantity	fulfillment-channel	handling-time
30513192CLM	11,05	5,53	22,1	99		
22212819CLM	24,05	12,03	48,1	0		
22212822CLM	26,85	13,43	53,7	0		
2759340CLM	20,55	10,28	41,1	99		
2776800CLM	31,95	15,97	63,9	0		
2684318CLM	16,05	8,03	32,1	0		
21821033CLM	13,45	6,72	26,9	99		
30512332CLM	23,65	11,82	47,3	0		
2684322CLM	25,95	12,97	51,9	0		
257479CLM	7,85	3,92	15,7	0		
2759336CLM	11,95	5,97	23,9	99		
2540428CLM	11,35	5,67	22,7	0		
2915217CLM	36,75	18,38	73,5	0		
299538CLM	29,25	14,62	58,5	99		
30513301CLM	11,05	5,53	22,1	99		
2915309CLM	32,35	16,18	64,7	0		
290226CLM	7,35	3,67	14,7	0		
287384CLM	71,55	35,77	143,1	0		
2847402CLM	32,35	16,18	64,7	0		
2776789CLM	21,25	10,62	42,5	0		
30513144CLM	10,65	5,33	21,3	0		
306123CLM	16,55	8,28	33,1	99		
21821035CLM	24,45	12,22	48,9	0		
2915290CLM	13,05	6,53	26,1	0		
2915228CLM	110,15	55,08	220,3	0		
257464CLM	68,15	34,08	136,3	0		
21821026CLM	18,95	9,47	37,9	0		
30512781CLM	47,35	23,68	94,7	0		
2758508CLM	10,65	5,33	21,3	0		
2915296CLM	55,35	27,68	110,7	0		
305455CLM	20,25	10,12	40,5	0		
303230CLM	26,05	13,03	52,1	0		
2759333CLM	20,35	10,18	40,7	0		
2597517CLM	9,75	4,88	19,5	0		
306126CLM	20,85	10,43	41,7	99		
299519CLM	13,05	6,53	26,1	0		
30512230CLM	15,55	7,78	31,1	0		
305720CLM	23,65	11,82	47,3	99		
22212816CLM	7,15	3,58	14,3	0		
305433CLM	15,35	7,67	30,7	0		
2890294CLM	5,55	2,77	11,1	0		
2776792CLM	25,45	12,72	50,9	0		
288456CLM	29,05	14,53	58,1	0		
30512828CLM	49,75	24,88	99,5	0		
21821029CLM	14,25	7,12	28,5	0		
2915206CLM	45,65	22,82	91,3	99		
305713CLM	29,25	14,62	58,5	0		
299529CLM	26,15	13,07	52,3	99		
305468CLM	28,05	14,03	56,1	0		
2758519CLM	30,25	15,12	60,5	0		
2758486CLM	15,15	7,58	30,3	99		
305727CLM	23,65	11,82	47,3	99		
30512810CLM	91,15	45,58	182,3	0		
306102CLM	16,25	8,12	32,5	0		
2540413CLM	19,35	9,68	38,7	0		
2293755CLM	8,05	4,03	16,1	0		
30512241CLM	85,55	42,77	171,1	0		
30512813CLM	18,75	9,38	37,5	0		
2915215CLM	18,75	9,38	37,5	0		
2827316CLM	16,25	8,12	32,5	0		
30512985CLM	5,65	2,83	11,3	0		
30513196CLM	9,65	4,83	19,3	0		
305480CLM	6,35	3,17	12,7	0		
257483CLM	24,45	12,22	48,9	0		
30512834CLM	17,15	8,57	34,3	0		
30512788CLM	42,45	21,23	84,9	0		
2684309CLM	24,45	12,22	48,9	99		
299541CLM	29,25	14,62	58,5	99		
2776788CLM	24,45	12,22	48,9	0		
2915225CLM	12,25	6,12	24,5	0		
305702CLM	15,85	7,92	31,7	0		
2758513CLM	12,95	6,47	25,9	0		
22212813CLM	62,25	31,12	124,5	99		
2915238CLM	19,55	9,78	39,1	0		
30513170CLM	19,35	9,68	38,7	0		
305471CLM	27,85	13,93	55,7	0		
287383CLM	71,55	35,77	143,1	0		
305461CLM	9,75	4,88	19,5	0		
305712CLM	13,25	6,62	26,5	99		
21821039CLM	24,45	12,22	48,9	0		
305730CLM	16,55	8,28	33,1	99		
30512814CLM	49,75	24,88	99,5	0		
2915256CLM	25,95	12,97	51,9	0		
305488CLM	14,75	7,38	29,5	0		
305709CLM	40,05	20,02	80,1	0		
30512909CLM	22,75	11,38	45,5	0		
299518CLM	106,05	53,02	212,1	0		
22212888CLM	3,85	1,93	7,7	0		
30513195CLM	5,75	2,88	11,5	0		
301769CLM	22,75	11,38	45,5	0		
30512498CLM	8,75	4,38	17,5	0		
30512800CLM	15,85	7,92	31,7	0		
2836504CLM	15,25	7,62	30,5	0		
305714CLM	16,55	8,28	33,1	99		
30512791CLM	57,95	28,98	115,9	0		
2684310CLM	17,35	8,68	34,7	99		
22212827CLM	15,05	7,53	30,1	0		
2915237CLM	20,55	10,28	41,1	0		
2776780CLM	16,15	8,07	32,3	99		
305470CLM	21,25	10,62	42,5	0		
2726369CLM	32,45	16,23	64,9	0		
2915285CLM	19,15	9,57	38,3	0		
22212808CLM	19,75	9,88	39,5	99		
2546173CLM	16,95	8,47	33,9	0		
2758487CLM	14,75	7,38	29,5	0		
2684319CLM	12,95	6,47	25,9	99		
288461CLM	33,15	16,57	66,3	99		
305724CLM	12,75	6,38	25,5	99		
305726CLM	12,75	6,38	25,5	99		
30513182CLM	7,75	3,88	15,5	0		
2597488CLM	9,35	4,67	18,7	0		
2139489CLM	9,05	4,53	18,1	0		
21821042CLM	25,95	12,97	51,9	0		
30512819CLM	12,85	6,42	25,7	0		
2890298CLM	21,15	10,57	42,3	0		
303229CLM	39,15	19,57	78,3	0		
2540431CLM	26,85	13,43	53,7	0		
30512501CLM	15,85	7,92	31,7	0		
30512986CLM	15,55	7,78	31,1	0		
306103CLM	9,55	4,78	19,1	0		
30512794CLM	55,35	27,68	110,7	0		
287386CLM	55,35	27,68	110,7	0		
306101CLM	7,25	3,62	14,5	0		
30513165CLM	32,35	16,18	64,7	0		
287376CLM	527,25	263,62	1054,5	0		
2546197CLM	24,15	12,07	48,3	0		
2890317CLM	13,05	6,53	26,1	0		
305707CLM	38,05	19,02	76,1	99		
2597489CLM	3,85	1,93	7,7	0		
2915229CLM	38,95	19,48	77,9	0		
288448CLM	16,85	8,43	33,7	99		
257472CLM	17,75	8,88	35,5	0		
2776783CLM	11,95	5,97	23,9	99		
21821048CLM	13,45	6,72	26,9	99		
2758516CLM	19,45	9,72	38,9	0		
2759339CLM	17,35	8,68	34,7	99		
2684328CLM	29,25	14,62	58,5	99		
30513198CLM	19,15	9,57	38,3	0		
22212798CLM	18,25	9,12	36,5	99		
2546200CLM	37,25	18,62	74,5	99		
303226CLM	20,35	10,18	40,7	0		
2139497CLM	24,45	12,22	48,9	0		
2915317CLM	18,75	9,38	37,5	0		
2726370CLM	35,55	17,77	71,1	0		
30512831CLM	100,95	50,48	201,9	0		
299530CLM	16,55	8,28	33,1	99		
2915275CLM	29,15	14,57	58,3	0		
290225CLM	6,95	3,48	13,9	0		
2758517CLM	22,65	11,32	45,3	0		
2915310CLM	18,25	9,12	36,5	99		
2915292CLM	57,15	28,57	114,3	0		
30513183CLM	12,25	6,12	24,5	0		
2684315CLM	17,35	8,68	34,7	99		
305466CLM	18,55	9,28	37,1	0		
299531CLM	16,55	8,28	33,1	99		
2915311CLM	52,05	26,02	104,1	0		
2915325CLM	17,55	8,78	35,1	0		
30512820CLM	12,85	6,42	25,7	0		
30512790CLM	71,65	35,83	143,3	0		
30513191CLM	48,95	24,48	97,9	0		
306118CLM	16,25	8,12	32,5	0		
2915253CLM	8,85	4,42	17,7	0		
30512259CLM	13,85	6,92	27,7	0		
2776767CLM	24,45	12,22	48,9	0		
2915264CLM	12,95	6,47	25,9	0		
2540445CLM	16,55	8,28	33,1	99		
2684320CLM	21,45	10,72	42,9	99		
30513154CLM	10,65	5,33	21,3	0		
2847405CLM	23,65	11,82	47,3	99		
30512245CLM	38,85	19,43	77,7	0		
30513005CLM	7,45	3,73	14,9	0		
305479CLM	4,65	2,33	9,3	0		
30512401CLM	43,25	21,62	86,5	0		
305729CLM	23,65	11,82	47,3	99		
30512254CLM	13,85	6,92	27,7	0		
2776798CLM	31,95	15,97	63,9	0		
30513002CLM	6,35	3,17	12,7	0		
2915324CLM	11,45	5,72	22,9	0		
30513151CLM	13,05	6,53	26,1	0		
2915212CLM	45,65	22,82	91,3	99		
2540446CLM	25,45	12,72	50,9	99		
2758498CLM	17,35	8,68	34,7	99		
30513014CLM	19,95	9,97	39,9	99		
2915284CLM	13,65	6,83	27,3	0		
305721CLM	16,55	8,28	33,1	99		
30512263CLM	4,05	2,02	8,1	0		
2540455CLM	26,85	13,43	53,7	0		
299526CLM	12,15	6,08	24,3	99		
30512782CLM	64,95	32,48	129,9	0		
30513208CLM	16,45	8,22	32,9	99		
2776799CLM	16,25	8,12	32,5	0		
257468CLM	17,95	8,97	35,9	99		
22212824CLM	100,25	50,12	200,5	0		
22212805CLM	10,25	5,12	20,5	99		
2847436CLM	34,35	17,18	68,7	0		
2847449CLM	34,35	17,18	68,7	0		
22212801CLM	18,75	9,38	37,5	0		
30512416CLM	21,25	10,62	42,5	0		
305463CLM	18,15	9,07	36,3	0		
2540412CLM	20,35	10,18	40,7	0		
2139484CLM	11,75	5,88	23,5	0		
287382CLM	9,65	4,83	19,3	0		
2540458CLM	22,95	11,47	45,9	99		
2836543CLM	47,05	23,52	94,1	99		
2540449CLM	25,45	12,72	50,9	99		
30512405CLM	38,45	19,23	76,9	0		
257473CLM	18,75	9,38	37,5	0		
30513190CLM	13,05	6,53	26,1	0		
2915265CLM	31,05	15,53	62,1	0		
30512815CLM	36,75	18,38	73,5	0		
30512974CLM	5,05	2,52	10,1	0		
21821047CLM	18,75	9,38	37,5	0		
2726372CLM	9,55	4,78	19,1	0		
21821031CLM	38,95	19,48	77,9	0		
2915248CLM	9,05	4,53	18,1	0		
21821043CLM	12,25	6,12	24,5	0		
2139501CLM	12,65	6,33	25,3	99		
305718CLM	22,15	11,07	44,3	99		
257471CLM	18,75	9,38	37,5	0		
2915312CLM	9,75	4,88	19,5	0		
2915247CLM	24,65	12,32	49,3	0		
30512817CLM	66,95	33,48	133,9	0		
2915213CLM	47,35	23,68	94,7	0		
257477CLM	20,55	10,28	41,1	99		
2759342CLM	27,75	13,88	55,5	0		
30512978CLM	5,65	2,83	11,3	0		
2915283CLM	61,85	30,93	123,7	0		
30512998CLM	7,15	3,58	14,3	0		
30513167CLM	29,25	14,62	58,5	0		
30512212CLM	15,55	7,78	31,1	0		
30513158CLM	50,05	25,02	100,1	99		
304120CLM	5,35	2,67	10,7	0		
305481CLM	29,15	14,57	58,3	0		
2836510CLM	31,05	15,53	62,1	0		
2758488CLM	16,25	8,12	32,5	0		
288447CLM	24,15	12,07	48,3	0		
30512816CLM	50,75	25,38	101,5	0		
30513189CLM	16,45	8,22	32,9	99		
2836513CLM	9,05	4,53	18,1	0		
30513303CLM	29,25	14,62	58,5	0		
303225CLM	22,05	11,03	44,1	0		
2540424CLM	24,85	12,43	49,7	0		
30512418CLM	35,75	17,88	71,5	0		
30512803CLM	55,35	27,68	110,7	0		
2684312CLM	15,55	7,78	31,1	0		
2915302CLM	24,65	12,32	49,3	0		
2915209CLM	27,85	13,93	55,7	0		
30513012CLM	9,75	4,88	19,5	0		
2758506CLM	17,35	8,68	34,7	99		
305719CLM	12,75	6,38	25,5	99		
2776753CLM	39,15	19,57	78,3	0		
30513156CLM	16,25	8,12	32,5	0		
30512206CLM	7,75	3,88	15,5	0		
2684317CLM	14,75	7,38	29,5	0		
30512792CLM	13,45	6,72	26,9	0		
2847453CLM	34,35	17,18	68,7	0		
30513186CLM	14,55	7,28	29,1	0		
306108CLM	65,15	32,58	130,3	0		
305457CLM	35,95	17,98	71,9	0		
2915331CLM	23,65	11,82	47,3	0		
30512233CLM	9,05	4,53	18,1	0		
2915294CLM	195,05	97,53	390,1	0		
30512787CLM	32,45	16,23	64,9	0		
257475CLM	18,75	9,38	37,5	0		
2915295CLM	55,35	27,68	110,7	0		
30512807CLM	34,35	17,18	68,7	0		
2758470CLM	17,35	8,68	34,7	99		
22212814CLM	3,45	1,73	6,9	0		
2915297CLM	23,65	11,82	47,3	99		
30512265CLM	4,05	2,02	8,1	0		
22212826CLM	190,15	95,08	380,3	0		
2776781CLM	11,95	5,97	23,9	99		
2684326CLM	23,75	11,88	47,5	99		
22212825CLM	142,95	71,47	285,9	0		
299525CLM	12,15	6,08	24,3	99		
299535CLM	30,95	15,47	61,9	99		
257465CLM	10,65	5,33	21,3	0		
30512981CLM	7,25	3,62	14,5	99		
30512243CLM	52,05	26,02	104,1	0		
30512331CLM	39,15	19,57	78,3	0		
2776793CLM	32,45	16,23	64,9	99		
2759337CLM	13,05	6,53	26,1	0		
2597514CLM	16,25	8,12	32,5	0		
257460CLM	16,15	8,07	32,3	0		
30513299CLM	9,75	4,88	19,5	0		
303227CLM	39,15	19,57	78,3	0		
305476CLM	18,15	9,07	36,3	0		
2139488CLM	12,25	6,12	24,5	0		
30512976CLM	15,55	7,78	31,1	0		
21821034CLM	24,45	12,22	48,9	0		
257466CLM	16,85	8,43	33,7	0		
303236CLM	39,15	19,57	78,3	0		
257461CLM	22,05	11,03	44,1	0		
2540417CLM	32,95	16,48	65,9	0		
305482CLM	14,55	7,28	29,1	0		
2684313CLM	28,65	14,32	57,3	0		
30513166CLM	26,05	13,03	52,1	0		
2836506CLM	23,55	11,78	47,1	0		
305723CLM	16,55	8,28	33,1	0		
30512251CLM	13,85	6,92	27,7	0		
2827336CLM	10,65	5,33	21,3	0		
299536CLM	29,25	14,62	58,5	99		
2915226CLM	8,25	4,12	16,5	0		
22212818CLM	24,45	12,22	48,9	0		
306124CLM	15,75	7,88	31,5	99		
30512806CLM	11,95	5,97	23,9	0		
30512402CLM	55,35	27,68	110,7	0		
30513174CLM	48,85	24,43	97,7	0		
2139502CLM	11,35	5,67	22,7	0		
306110CLM	38,95	19,48	77,9	0		
30512267CLM	9,55	4,78	19,1	0		
2758468CLM	22,65	11,32	45,3	0		
2915276CLM	9,15	4,58	18,3	0		
287393CLM	36,15	18,07	72,3	0		
306125CLM	18,45	9,22	36,9	99		
21821032CLM	25,95	12,97	51,9	0		
30512417CLM	28,65	14,32	57,3	0		
2847439CLM	34,35	17,18	68,7	0		
2758515CLM	9,75	4,88	19,5	0		
287377CLM	7,75	3,88	15,5	0		
299533CLM	30,95	15,47	61,9	99		
22212828CLM	142,95	71,47	285,9	0		
287378CLM	16,25	8,12	32,5	0		
305474CLM	24,45	12,22	48,9	0		
257476CLM	22,05	11,03	44,1	0		
2890292CLM	4,05	2,02	8,1	0		
23481579CLM	9,05	4,53	18,1	0		
30512836CLM	15,55	7,78	31,1	0		
2915227CLM	13,05	6,53	26,1	0		
30512258CLM	13,85	6,92	27,7	0		
30512201CLM	9,55	4,78	19,1	0		
305725CLM	22,15	11,07	44,3	99		
2915318CLM	21,45	10,72	42,9	0		
2847441CLM	26,85	13,43	53,7	99		
2836507CLM	7,15	3,58	14,3	0		
30512793CLM	12,25	6,12	24,5	0		
30512437CLM	25,45	12,72	50,9	0		
2540447CLM	27,75	13,88	55,5	99		
22212830CLM	65,25	32,62	130,5	0		
299521CLM	13,05	6,53	26,1	0		
305458CLM	45,65	22,82	91,3	0		
30512264CLM	4,05	2,02	8,1	0		
2915230CLM	34,35	17,18	68,7	0		
2915218CLM	66,85	33,42	133,7	0		
305485CLM	172,75	86,38	345,5	0		
2597516CLM	6,45	3,23	12,9	0		
299528CLM	25,45	12,72	50,9	0		
2889133CLM	8,65	4,33	17,3	0		
2684327CLM	26,75	13,38	53,5	99		
30512502CLM	15,85	7,92	31,7	0		
2847446CLM	26,05	13,03	52,1	0		
2540433CLM	27,75	13,88	55,5	0		
30512783CLM	76,65	38,33	153,3	0		
30513169CLM	26,05	13,03	52,1	0		
2827314CLM	7,15	3,58	14,3	0		
2758492CLM	11,35	5,67	22,7	0		
2758512CLM	12,65	6,33	25,3	99		
299534CLM	30,95	15,47	61,9	99		
2546176CLM	14,75	7,38	29,5	0		
2139490CLM	14,75	7,38	29,5	0		
30513199CLM	24,45	12,22	48,9	0		
2540451CLM	21,45	10,72	42,9	99		
303231CLM	39,15	19,57	78,3	0		
21821037CLM	15,55	7,78	31,1	0		
306121CLM	13,55	6,78	27,1	99		
303233CLM	39,55	19,77	79,1	99		
257470CLM	23,45	11,72	46,9	99		
2546196CLM	16,15	8,07	32,3	0		
30513187CLM	9,05	4,53	18,1	0		
2890293CLM	18,75	9,38	37,5	0		
2663869CLM	75,85	37,92	151,7	0		
287394CLM	163,05	81,53	326,1	0		
30512965CLM	7,75	3,88	15,5	0		
305472CLM	21,25	10,62	42,5	0		
2915278CLM	20,35	10,18	40,7	0		
2139500CLM	15,55	7,78	31,1	0		
30512219CLM	16,05	8,03	32,1	0		
287374CLM	48,85	24,43	97,7	0		
30512780CLM	35,15	17,57	70,3	0		
2915262CLM	45,55	22,77	91,1	0		
2758496CLM	11,35	5,67	22,7	0		
299539CLM	29,25	14,62	58,5	99		
2890297CLM	26,85	13,43	53,7	0		
22212804CLM	6,35	3,17	12,7	0		
22212796CLM	10,25	5,12	20,5	99		
2540452CLM	22,95	11,47	45,9	99		
2847440CLM	26,85	13,43	53,7	99		
305477CLM	6,95	3,48	13,9	0		
290227CLM	8,75	4,38	17,5	0		
22212829CLM	153,05	76,53	306,1	0		
2546184CLM	12,25	6,12	24,5	0		
2758490CLM	16,25	8,12	32,5	0		
30512801CLM	32,45	16,23	64,9	0		
22212803CLM	17,15	8,57	34,3	0		
2139498CLM	6,45	3,23	12,9	0		
2915257CLM	19,55	9,78	39,1	0		
2758485CLM	13,05	6,53	26,1	0		
2847438CLM	34,35	17,18	68,7	0		
2758476CLM	11,35	5,67	22,7	0		
305467CLM	27,85	13,93	55,7	0		
2915251CLM	24,45	12,22	48,9	0		
30512235CLM	10,25	5,12	20,5	99		
30512242CLM	52,05	26,02	104,1	0		
299520CLM	14,15	7,08	28,3	99		
2597515CLM	3,25	1,62	6,5	0		
22212815CLM	5,75	2,88	11,5	0		
2915214CLM	84,65	42,33	169,3	0		
2540416CLM	24,55	12,28	49,1	0		
30512991CLM	8,75	4,38	17,5	0		
23481576CLM	7,15	3,58	14,3	0		
30513147CLM	52,05	26,02	104,1	0		
2540434CLM	19,35	9,68	38,7	0		
2915326CLM	6,45	3,23	12,9	0		
30512247CLM	38,85	19,43	77,7	0		
305465CLM	23,25	11,62	46,5	0		
2915287CLM	4,85	2,42	9,7	0		
30512805CLM	17,05	8,53	34,1	99		
30512786CLM	18,75	9,38	37,5	0		
30512968CLM	7,15	3,58	14,3	99		
2915277CLM	21,45	10,72	42,9	99		
2836505CLM	23,65	11,82	47,3	0		
288451CLM	34,75	17,38	69,5	0		
30513140CLM	9,55	4,78	19,1	0		
305711CLM	40,45	20,23	80,9	0		
30512227CLM	161,45	80,72	322,9	0		
257478CLM	11,05	5,53	22,1	99		
30513209CLM	9,55	4,78	19,1	0		
30512232CLM	9,05	4,53	18,1	0		
305708CLM	14,75	7,38	29,5	0		
2540454CLM	47,05	23,52	94,1	99		
305473CLM	18,15	9,07	36,3	0		
305453CLM	35,95	17,98	71,9	0		
2540443CLM	20,25	10,12	40,5	0		
305703CLM	10,95	5,47	21,9	99		
2663870CLM	14,75	7,38	29,5	0		
2726373CLM	32,45	16,23	64,9	0		
27873SG	31,5	15,75	63	131		
27372SG	76,8	38,4	153,6	25		
27369SG	140,5	70,25	281	47		
27368SG	123,8	61,9	247,6	50		
27350SG	101,2	50,6	202,4	62		
10599VC	153,5	76,75	307	0		
10603VC	72,3	36,15	144,6	0		
9229VC	102,9	51,45	205,8	0		
10598VC	271,1	135,55	542,2	0		
9345VC	35,8	17,9	71,6	0		
7367VC	62	31	124	2288		
9315VC	13,95	6,97	27,9	0		
8899VC	79,5	39,75	159	32455		
10600VC	153,5	76,75	307	0		
10165VC	54,5	27,25	109	91		
8971VC	85,5	42,75	171	0		
2776484RGDC	16,45	8,22	32,9	99		
87897RGSG	89,5	44,75	179	26		
5483RGVC	13,95	6,97	27,9	0		
291497RGDC	8,75	4,38	17,5	0		
882RGVC	11,95	5,97	23,9	0		
29995SGRG	40,4	20,2	80,8	0		
29896SGRG	23,8	11,9	47,6	0		
29515SGRG	50,1	25,05	100,2	0		
91576SGRG	37,9	18,95	75,8	0		
29579SGRG	25,9	12,95	51,8	0		
29689SGRG	46,6	23,3	93,2	0		
29320SGRG	28,5	14,25	57	0		
30293SGRG	17	8,5	34	0		
27585SGRG	10,7	5,35	21,4	204		
27290SGRG	100,7	50,35	201,4	27		
29599SGRG	48	24	96	0		
29845SGRG	56,6	28,3	113,2	0		
27285SGRG	14,1	7,05	28,2	26		
29404SGRG	29,1	14,55	58,2	0		
29485SGRG	54,8	27,4	109,6	0		
30136SGRG	19,2	9,6	38,4	77		
29338SGRG	23,5	11,75	47	38		
29419SGRG	27,3	13,65	54,6	0		
30038SGRG	66,9	33,45	133,8	0		
28894SGRG	8	4	16	38		
29302SGRG	58,3	29,15	116,6	0		
28512SGRG	25,6	12,8	51,2	0		
30018SGRG	54,8	27,4	109,6	0		
29347SGRG	30,7	15,35	61,4	87		
29375SGRG	45,2	22,6	90,4	34		
29841SGRG	25,6	12,8	51,2	0		
29578SGRG	20,5	10,25	41	0		
29865SGRG	24,8	12,4	49,6	125		
30026SGRG	7,4	3,7	14,8	123		
30318SGRG	65,3	32,65	130,6	11		
30224SGRG	35,3	17,65	70,6	0		
30214SGRG	41,1	20,55	82,2	0		
28490SGRG	187,3	93,65	374,6	0		
28521SGRG	28,5	14,25	57	0		
29876SGRG	13,6	6,8	27,2	0		
28549SGRG	72,8	36,4	145,6	0		
28891SGRG	16,1	8,05	32,2	435		
29391SGRG	223,5	111,75	447	0		
30074SGRG	60,4	30,2	120,8	0		
27464SGRG	34,2	17,1	68,4	0		
29705SGRG	13,6	6,8	27,2	0		
30130SGRG	42,9	21,45	85,8	0		
26804SGRG	81	40,5	162	0		
29678SGRG	19,8	9,9	39,6	0		
29994SGRG	27,5	13,75	55	115		
67937SGRG	168,7	84,35	337,4	0		
29669SGRG	14,2	7,1	28,4	30		
29984SGRG	51,5	25,75	103	0		
30269SGRG	18,1	9,05	36,2	0		
29318SGRG	48	24	96	0		
26769SGRG	51,5	25,75	103	0		
28479SGRG	220	110	440	0		
29703SGRG	11,2	5,6	22,4	0		
30245SGRG	28,5	14,25	57	0		
26806SGRG	40,9	20,45	81,8	0		
29842SGRG	22,9	11,45	45,8	0		
29859SGRG	6,5	3,25	13	334		
30134SGRG	22	11	44	50		
29385SGRG	223,5	111,75	447	0		
29813SGRG	44,4	22,2	88,8	0		
28550SGRG	118,9	59,45	237,8	20		
29497SGRG	28,6	14,3	57,2	0		
30234SGRG	36,3	18,15	72,6	0		
29381SGRG	32,9	16,45	65,8	0		
29660SGRG	17	8,5	34	0		
29593SGRG	43,2	21,6	86,4	0		
29423SGRG	41,1	20,55	82,2	0		
26759SGRG	75,5	37,75	151	0		
29763SGRG	13,6	6,8	27,2	0		
30319SGRG	96,1	48,05	192,2	0		
29369SGRG	42,1	21,05	84,2	20		
30232SGRG	37,6	18,8	75,2	0		
30219SGRG	49	24,5	98	0		
29327SGRG	32,1	16,05	64,2	50		
29784SGRG	9,1	4,55	18,2	0		
29720SGRG	24,6	12,3	49,2	0		
30059SGRG	39,7	19,85	79,4	0		
29560SGRG	22,2	11,1	44,4	0		
29300SGRG	37,6	18,8	75,2	0		
29779SGRG	8,4	4,2	16,8	0		
30093SGRG	52,5	26,25	105	0		
30069SGRG	37,6	18,8	75,2	0		
29983SGRG	23,8	11,9	47,6	0		
30068SGRG	41,1	20,55	82,2	0		
30260SGRG	14,7	7,35	29,4	0		
30228SGRG	41,1	20,55	82,2	0		
30084SGRG	40,4	20,2	80,8	0		
29872SGRG	13	6,5	26	130		
29332SGRG	72	36	144	0		
30062SGRG	33,8	16,9	67,6	0		
30015SGRG	52,5	26,25	105	0		
29662SGRG	17	8,5	34	0		
30087SGRG	18,7	9,35	37,4	0		
29402SGRG	85,8	42,9	171,6	0		
26768SGRG	51,5	25,75	103	0		
29341SGRG	37,6	18,8	75,2	0		
29663SGRG	20,9	10,45	41,8	0		
29235SGRG	172,5	86,25	345	0		
20893SGRG	25,5	12,75	51	0		
30132SGRG	20,8	10,4	41,6	0		
29351SGRG	48	24	96	0		
29659SGRG	35,6	17,8	71,2	0		
30188SGRG	58,3	29,15	116,6	0		
29932SGRG	15,1	7,55	30,2	73		
23822SGRG	161,1	80,55	322,2	0		
176SGRG	13,8	6,9	27,6	103		
29590SGRG	25,6	12,8	51,2	0		
26563SGRG	151,2	75,6	302,4	0		
29445SGRG	65,6	32,8	131,2	0		
28481SGRG	200,5	100,25	401	0		
29704SGRG	17,8	8,9	35,6	0		
30285SGRG	15,1	7,55	30,2	71		
28898SGRG	23,8	11,9	47,6	0		
26840SGRG	45,9	22,95	91,8	0		
30030SGRG	30,8	15,4	61,6	0		
15000SGRG	18,8	9,4	37,6	0		
30223SGRG	35,3	17,65	70,6	0		
29403SGRG	51,5	25,75	103	0		
29615SGRG	33,6	16,8	67,2	0		
30240SGRG	19,4	9,7	38,8	95		
29337SGRG	42,1	21,05	84,2	35		
29878SGRG	28	14	56	21		
29699SGRG	17,3	8,65	34,6	50		
30114SGRG	29,1	14,55	58,2	0		
29724SGRG	12,6	6,3	25,2	0		
29315SGRG	66,9	33,45	133,8	44		
30298SGRG	18,1	9,05	36,2	0		
29374SGRG	48	24	96	0		
29449SGRG	53,1	26,55	106,2	0		
29963SGRG	41,1	20,55	82,2	0		
28524SGRG	42,1	21,05	84,2	28		
29856SGRG	22,7	11,35	45,4	0		
30193SGRG	17	8,5	34	0		
29458SGRG	79	39,5	158	0		
30045SGRG	82,3	41,15	164,6	0		
29559SGRG	22,2	11,1	44,4	0		
29972SGRG	23,8	11,9	47,6	0		
29708SGRG	14,2	7,1	28,4	41		
29722SGRG	17	8,5	34	0		
29353SGRG	28,5	14,25	57	0		
28503SGRG	41,1	20,55	82,2	0		
29868SGRG	28,5	14,25	57	45		
28890SGRG	20,5	10,25	41	0		
27274SGRG	16,6	8,3	33,2	20		
29450SGRG	53,1	26,55	106,2	0		
30209SGRG	22,9	11,45	45,8	0		
30116SGRG	20,5	10,25	41	0		
29958SGRG	44,5	22,25	89	0		
29673SGRG	19,2	9,6	38,4	23		
29524SGRG	50,1	25,05	100,2	0		
29456SGRG	37,5	18,75	75	0		
29993SGRG	41,1	20,55	82,2	0		
30047SGRG	41,1	20,55	82,2	0		
29770SGRG	18,3	9,15	36,6	0		
29442SGRG	53,1	26,55	106,2	0		
29239SGRG	119,5	59,75	239	53		
27050SGRG	89,8	44,9	179,6	0		
30197SGRG	50,7	25,35	101,4	370		
30183SGRG	66,9	33,45	133,8	0		
30077SGRG	34,2	17,1	68,4	0		
29970SGRG	30,1	15,05	60,2	0		
30248SGRG	25,6	12,8	51,2	0		
30302SGRG	61,1	30,55	122,2	0		
28523SGRG	60,6	30,3	121,2	0		
28510SGRG	66,9	33,45	133,8	0		
28444SGRG	27,5	13,75	55	0		
29415SGRG	54,8	27,4	109,6	0		
29418SGRG	44,5	22,25	89	0		
27278SGRG	38,8	19,4	77,6	28		
26758SGRG	109,8	54,9	219,6	0		
29729SGRG	19,4	9,7	38,8	0		
29361SGRG	54,2	27,1	108,4	0		
29645SGRG	34,9	17,45	69,8	0		
28508SGRG	39,4	19,7	78,8	0		
26775SGRG	72	36	144	0		
27379SGRG	30,1	15,05	60,2	0		
29390SGRG	252,6	126,3	505,2	0		
27298SGRG	51,1	25,55	102,2	0		
29825SGRG	23,3	11,65	46,6	0		
29566SGRG	31	15,5	62	0		
29846SGRG	24,5	12,25	49	78		
30016SGRG	115,1	57,55	230,2	0		
29858SGRG	6,5	3,25	13	257		
25184SGRG	22	11	44	0		
30135SGRG	25,1	12,55	50,2	46		
29322SGRG	37,6	18,8	75,2	0		
29549SGRG	50,1	25,05	100,2	0		
29792SGRG	15,7	7,85	31,4	0		
30137SGRG	33,6	16,8	67,2	0		
28348SGRG	1857,5	928,75	3715	0		
29304SGRG	20,5	10,25	41	0		
29785SGRG	9,6	4,8	19,2	0		
